GPO,IDN,FA #,FA Name,Franchise,Product Line,Manufacturer,Item #,Item Description,Month,Quarter,Year,Usage,Collected,Accepted,DNR,Available,Purchased,Cancelled
Vizient,Benefis Healthcare,204177,Benefis Orthopedic Center of Montana,SUR,Arthroscopic Shavers / Burs,Stryker,375-951-000,Formula Aggressive Barrel Bur,August,Q3,2019,0,4,2,0,10,10,0
Vizient,SCL Health,189221,Holy Rosary Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501LG,Vaso Press Calf,August,Q3,2019,0,19,18.5,0,40,0,40
Vizient,SCL Health,189221,Holy Rosary Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501MG,Vaso Press Calf,August,Q3,2019,0,26.5,26.5,0,40,0,40
Vizient,SCL Health,189221,Holy Rosary Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 520,Vaso Press Foot Garment,August,Q3,2019,0,2.5,2.5,0,10,0,10
Vizient,SCL Health,189221,Holy Rosary Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 520L,Vaso Press Foot Garment,August,Q3,2019,0,0.5,0.5,0,10,0,10
Vizient,SCL Health,189221,Holy Rosary Healthcare,NON,Pulse Oximeters,Masimo Corporation,1859,Adult O2 Transducer,August,Q3,2019,0,3,3,0,0,0,0
Vizient,SCL Health,189221,Holy Rosary Healthcare,NON,Pulse Oximeters,Masimo Corporation,2329,Adult O2 Transducer,August,Q3,2019,0,13,13,0,20,0,20
Vizient,SCL Health,189221,Holy Rosary Healthcare,SUR,Arthroscopic Shavers / Burs,Stryker,375-544-000,Formula Aggressive Plus Cutter,August,Q3,2019,0,2,1,0,5,0,5
Vizient,SCL Health,189221,Holy Rosary Healthcare,SUR,Laparoscopic,Ethicon Endo-Surgery Inc.,5DCS,Endopath Curved Scissors,August,Q3,2019,0,2,2,0,6,0,6
Vizient,SCL Health,189221,Holy Rosary Healthcare,SUR,Laparoscopic,Ethicon Endo-Surgery Inc.,5DSG,Endopath Grasper,August,Q3,2019,0,1,0,0,0,0,0
Vizient,SCL Health,189221,Holy Rosary Healthcare,SUR,Ligasures,Covidien,LF1837,LigaSure Blunt Tip,August,Q3,2019,1,2,2,0,0,0,0
Vizient,SCL Health,189221,Holy Rosary Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-024-135,Color Cuff,August,Q3,2019,0,2,2,0,0,0,0
Vizient,SCL Health,189221,Holy Rosary Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-034-135,Color Cuff,August,Q3,2019,0,4,4,0,0,0,0
Vizient,SCL Health,189221,Holy Rosary Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-218-135,Color Cuff,August,Q3,2019,0,4,4,0,0,0,0
Vizient,SCL Health,189476,St James Health Care,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501LG,Vaso Press Calf,August,Q3,2019,0,15.5,15.5,0,40,0,40
Vizient,SCL Health,189476,St James Health Care,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501MG,Vaso Press Calf,August,Q3,2019,0,84,84,0,180,0,180
Vizient,SCL Health,189476,St James Health Care,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 520,Vaso Press Foot Garment,August,Q3,2019,0,60.5,60.5,0,140,0,140
Vizient,SCL Health,189476,St James Health Care,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 520L,Vaso Press Foot Garment,August,Q3,2019,0,11.5,11.5,0,30,0,30
Vizient,SCL Health,189476,St James Health Care,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 530LG,Vaso Press Thigh,August,Q3,2019,0,5,4.5,0,10,0,10
Vizient,SCL Health,189476,St James Health Care,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 530MG,Vaso Press Thigh,August,Q3,2019,0,21.5,19.5,0,30,0,30
Vizient,SCL Health,189476,St James Health Care,NON,Pulse Oximeters,Masimo Corporation,1859,Adult O2 Transducer,August,Q3,2019,0,132,122,122,0,0,0
Vizient,SCL Health,189476,St James Health Care,NON,Pulse Oximeters,Masimo Corporation,1860,Pediatric O2 Transducer,August,Q3,2019,0,6,6,0,0,0,0
Vizient,SCL Health,189476,St James Health Care,NON,Pulse Oximeters,Masimo Corporation,2328,Infant O2 Transducer,August,Q3,2019,0,15,14,0,40,0,40
Vizient,SCL Health,189476,St James Health Care,NON,Pulse Oximeters,Masimo Corporation,2329,Adult O2 Transducer,August,Q3,2019,0,11,10,0,40,0,40
Vizient,SCL Health,189476,St James Health Care,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B11LT,Xcel Bladeless Trocar,August,Q3,2019,2,6,6,0,6,0,6
Vizient,SCL Health,189476,St James Health Care,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12LT,Xcel Bladeless Trocar,August,Q3,2019,0,10,10,0,18,0,18
Vizient,SCL Health,189476,St James Health Care,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5LT,Xcel Bladeless Trocar,August,Q3,2019,4,16,15,0,30,0,30
Vizient,SCL Health,189476,St James Health Care,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB12LT,Xcel Trocar Sleeve,August,Q3,2019,0,3,3,0,12,0,12
Vizient,SCL Health,189476,St James Health Care,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB5LT,Xcel Trocar Sleeve,August,Q3,2019,4,14,14,0,30,0,30
Vizient,SCL Health,189476,St James Health Care,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,H12LP,Xcel Blunt Tip Trocar,August,Q3,2019,2,2,2,0,6,0,6
Vizient,SCL Health,189476,St James Health Care,SUR,Expired/Unused,Arthrocare,EICA5872-01,EVAC 70 XTRA WAND,August,Q3,2019,0,1,1,0,0,0,0
Vizient,SCL Health,189476,St James Health Care,SUR,Ligasures,Covidien,LF1637,LigaSure Blunt Tip,August,Q3,2019,3,1,0,0,0,0,0
Vizient,SCL Health,189476,St James Health Care,SUR,Suture Passers,CooperSurgical/Inlet Medical Inc.,CTI-512N,CloseSure Procedure Kit,August,Q3,2019,10,4,4,0,5,15,-10
Vizient,SCL Health,189476,St James Health Care,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH23,Harmonic ACE +7 Shears,August,Q3,2019,2,4,4,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501LG,Vaso Press Calf,August,Q3,2019,0,105,101.5,0,170,0,170
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501MG,Vaso Press Calf,August,Q3,2019,0,283.5,275,275,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 520,Vaso Press Foot Garment,August,Q3,2019,0,59.5,59.5,0,80,0,80
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 530LG,Vaso Press Thigh,August,Q3,2019,0,102,95,0,120,0,120
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 530MG,Vaso Press Thigh,August,Q3,2019,0,154.5,147,147,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Compression Device - Pairs,Huntleigh Health Care,DVT-60L,Calf Garment - One Pair,August,Q3,2019,0,1,1,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Compression Device - Pairs,Huntleigh Health Care,L501-M,Flowtron DVT Calf Garment,August,Q3,2019,0,5,5,0,10,0,10
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Electrode Leads and Cables,Philips Healthcare,9.89803E+11,5-Lead Set Disposable,August,Q3,2019,0,72,68,0,0,80,-80
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Fall Alarms,Posey Company,8309EL,Chair Sensor Pad,August,Q3,2019,0,3,3,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Fall Alarms,Stanley Healthcare,74030,Bed Sensormat Pad,August,Q3,2019,0,2,2,0,10,0,10
Vizient,SCL Health,196890,St Vincent Healthcare,NON,HoverMatt,HoverTech International,HM34SPU,HoverMatt,August,Q3,2019,0,1,0,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,HoverMatt,HoverTech International,HM34SPU-B,HoverMatt,August,Q3,2019,0,2,2,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,HoverMatt,HoverTech International,HM39SPU-B,HoverMatt,August,Q3,2019,0,9,8,0,40,0,40
Vizient,SCL Health,196890,St Vincent Healthcare,NON,HoverMatt,HoverTech International,HM50SPU-B,HoverMatt,August,Q3,2019,0,1,1,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Pulse Oximeters,Masimo Corporation,1859,Adult O2 Transducer,August,Q3,2019,0,810,772,0,640,0,640
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Pulse Oximeters,Masimo Corporation,1862,Adult O2 Transducer,August,Q3,2019,0,2,2,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Pulse Oximeters,Masimo Corporation,2319,Infant O2 Transducer,August,Q3,2019,0,10,10,0,20,0,20
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Pulse Oximeters,Masimo Corporation,2329,Adult O2 Transducer,August,Q3,2019,0,130,129,0,120,0,120
Vizient,SCL Health,196890,St Vincent Healthcare,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-A,Adult Pulse Oximeter Sensor,August,Q3,2019,0,4,4,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker,2108-105,Sagittal Saw Blade,August,Q3,2019,36,36,36,0,35,0,35
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker,2108-110,Sagittal Saw Blade,August,Q3,2019,8,3,3,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker,2108-152,Sagittal Saw Blade,August,Q3,2019,0,5,4,0,4,0,4
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker,2108-182,Sagittal Saw Blade,August,Q3,2019,32,21,17,0,28,0,28
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker Trauma,6118-127-100,Saw Blade,August,Q3,2019,6,46,10,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12LT,Xcel Bladeless Trocar,August,Q3,2019,0,31,31,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B15LT,Endopath XCEL bladeless,August,Q3,2019,6,3,3,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5LT,Xcel Bladeless Trocar,August,Q3,2019,0,73,64,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB12LT,Xcel Trocar Sleeve,August,Q3,2019,12,8,8,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB5LT,Xcel Trocar Sleeve,August,Q3,2019,0,79,79,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,H12LP,Xcel Blunt Tip Trocar,August,Q3,2019,0,46,45,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ligasures,Covidien,LF1637,LigaSure Blunt Tip,August,Q3,2019,10,18,0,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ligasures,Covidien,LF1837,LigaSure Blunt Tip,August,Q3,2019,0,0,0,0,0,18,-18
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Scissor Tips,Microline,3142-MICROLINE,Endocut Scissor Tip,August,Q3,2019,0,1,1,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Scissor Tips,Snowden-Pencer,89-5100,Switch Blade Curved,August,Q3,2019,0,1,1,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Suture Passers,CooperSurgical/Inlet Medical Inc.,CTI-512N,CloseSure Procedure Kit,August,Q3,2019,8,1,1,0,5,5,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-018-135,Color Cuff,August,Q3,2019,18,7,3,0,10,0,10
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-018-235,Color Cuff,August,Q3,2019,0,2,0,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-024-135,Color Cuff,August,Q3,2019,4,3,2,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-030-135,Color Cuff,August,Q3,2019,0,12,12,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-034-135,Color Cuff,August,Q3,2019,56,68,50,0,50,90,-40
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-044-135,Color Cuff,August,Q3,2019,4,3,3,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH23,Harmonic ACE +7 Shears,August,Q3,2019,14,7,0,0,6,18,-12
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH36,Harmonic ACE +7 Shears,August,Q3,2019,31,43,1,0,66,30,36
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,Diagnostic Ultrasound Catheter,Biosense Webster,10043342,Ultrasound Catheter,August,Q3,2019,0,4,3,0,3,0,3
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,Diagnostic Ultrasound Catheter,Biosense Webster,10135910,Ultrasound Catheter,August,Q3,2019,0,1,0,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Biosense Webster,CR3434CT,Reusable Carto Ablation Cable,August,Q3,2019,0,1,1,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Biosense Webster,D134401,BW CARTO 3 System eco,August,Q3,2019,0,1,1,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,81104,IBI Inquiry Steerable,August,Q3,2019,0,7,7,0,15,0,15
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,81202,IBI Ten-Ten Duodecapolar,August,Q3,2019,0,1,1,0,3,0,3
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,81945,IBI Inquiry Soft Tip Steerable,August,Q3,2019,0,1,1,0,2,0,2
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,85930,IBI Inquiry,August,Q3,2019,0,2,2,0,2,0,2
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,85931,IBI Inquiry,August,Q3,2019,1,1,1,0,3,0,3
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,85953,IBI Inquiry,August,Q3,2019,1,6,6,0,6,0,6
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,401450,Daig Supreme Fixed Curve,August,Q3,2019,0,1,1,0,4,0,4
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,401982,Supreme EP Ext. Cable Grey,August,Q3,2019,0,2,2,0,2,0,2
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,85641,Reusable Ablation Cable,August,Q3,2019,0,1,1,0,3,0,3
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,D-AVSE-CBL12,Reusable Sensor Enabled,August,Q3,2019,0,1,1,0,1,0,1
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,D-AVSE-CBL22,Reusable Sensor Enabled,August,Q3,2019,0,1,1,0,1,0,1
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,NON,Compression Device - Pairs,Aircast Incorporated,3040,Venaflow Elite Calf Cuff,August,Q3,2019,0,119.5,119.5,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-N,Neonatal Pulse Oximeter,August,Q3,2019,0,89,81,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Arthroscopic Shavers / Burs,Dyonics,7205345,Incisor Plus,August,Q3,2019,0,12,12,12,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Arthroscopic Shavers / Burs,Dyonics,7205459,Incisor Plus,August,Q3,2019,0,1,1,1,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Arthroscopic Shavers / Burs,Dyonics,7205668,Acromioblaster,August,Q3,2019,0,1,0,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Arthroscopic Shavers / Burs,Dyonics,7205727,Helicut,August,Q3,2019,0,4,0,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Burrs / Bits / Blades,Synthes,310.25,Drill Bit QC,August,Q3,2019,0,4,4,4,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Ligasures,Covidien,LF1837,LigaSure Blunt Tip,August,Q3,2019,0,6,6,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Soft Tissue Ablators - Arthro,Arthrocare,ASC4250-01,Super TurboVac 90,August,Q3,2019,0,6,6,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-102,Tourniquet Cuff,August,Q3,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-103,Tourniquet Cuff,August,Q3,2019,0,59,57,0,70,80,-10
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-104,Tourniquet Cuff,August,Q3,2019,0,7,5,0,10,0,10
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-106,Tourniquet Cuff,August,Q3,2019,0,23,20,0,20,40,-20
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-107,Tourniquet Cuff,August,Q3,2019,0,2,2,0,10,0,10
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH36,Harmonic ACE +7 Shears,August,Q3,2019,0,1,1,1,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Compression Device - Pairs,Aircast Incorporated,3040,Venaflow Elite Calf Cuff,August,Q3,2019,0,470.5,453,0,920,0,920
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Compression Device - Pairs,Aircast Incorporated,3042,Venaflow Elite XL Calf Cuff,August,Q3,2019,0,41,41,0,90,0,90
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Compression Device - Pairs,Huntleigh Health Care,DVT-20,Calf Garment - One Pair,August,Q3,2019,0,3,3,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Compression Device - Pairs,Huntleigh Health Care,L501-M,Flowtron DVT Calf Garment,August,Q3,2019,0,24,24,0,50,0,50
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Electrode Leads and Cables,Covidien,33105,Kendall DL Disposable 5 Lead,August,Q3,2019,0,2,0,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Electrode Leads and Cables,Covidien,33135T,Disposable 5 Lead,August,Q3,2019,0,0,0,0,100,50,50
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Electrode Leads and Cables,Covidien,33136T,Disposable 5 Lead,August,Q3,2019,0,173,52,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Electrode Leads and Cables,Covidien,33145T,Disposable Dual Connect,August,Q3,2019,0,197,50,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Fall Alarms,Posey Company,8283,Bed Over-Mattress Sensor Pad,August,Q3,2019,0,0,0,0,0,6,-6
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Fall Alarms,Posey Company,8309EL,Chair Sensor Pad,August,Q3,2019,0,0,0,0,260,110,150
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Masimo Corporation,1859,Adult O2 Transducer,August,Q3,2019,0,4,4,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Masimo Corporation,2317,Adult O2 Transducer,August,Q3,2019,0,2,2,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Masimo Corporation,2319,Infant O2 Transducer,August,Q3,2019,0,0,0,0,20,0,20
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-A,Adult Pulse Oximeter Sensor,August,Q3,2019,0,637,622,0,504,360,144
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-N,Neonatal Pulse Oximeter,August,Q3,2019,0,558,534,0,408,384,24
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-P,Pediatric Pulse Oximeter,August,Q3,2019,0,24,23,0,96,144,-48
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12LT,Xcel Bladeless Trocar,August,Q3,2019,0,13,13,13,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12XT,Endopath XCEL bladeless long,August,Q3,2019,0,4,4,4,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5LT,Xcel Bladeless Trocar,August,Q3,2019,0,23,23,23,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5XT,Endopath XCEL bladeless long,August,Q3,2019,0,2,2,2,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB12LT,Xcel Trocar Sleeve,August,Q3,2019,0,8,7,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB5LT,Xcel Trocar Sleeve,August,Q3,2019,0,17,17,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Laparoscopic,Ethicon Endo-Surgery Inc.,10BB,Endopath Babcock,August,Q3,2019,0,1,1,1,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Laparoscopic,Ethicon Endo-Surgery Inc.,5BB,Endopath Babcock,August,Q3,2019,0,1,1,1,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ligasures,Covidien,LF1837,LigaSure Blunt Tip,August,Q3,2019,0,3,3,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ligasures,Covidien,LF4318,LigaSure Impact,August,Q3,2019,0,1,0,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ligasures,Covidien,LF4418,LigaSure Impact without,August,Q3,2019,0,18,18,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Soft Tissue Ablators - Arthro,Arthrocare,ASC4250-01,Super TurboVac 90,August,Q3,2019,0,1,0,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Suture Passers,CooperSurgical/Inlet Medical Inc.,CTI-512N,CloseSure Procedure Kit,August,Q3,2019,0,8,8,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-102,Tourniquet Cuff,August,Q3,2019,0,2,2,0,0,10,-10
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-103,Tourniquet Cuff,August,Q3,2019,0,16,15,0,30,20,10
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-104,Tourniquet Cuff,August,Q3,2019,0,5,5,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-106,Tourniquet Cuff,August,Q3,2019,0,40,38,0,60,60,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-107,Tourniquet Cuff,August,Q3,2019,0,2,2,0,20,10,10
